temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.075,0.032,0.0
1,16.610000000000014,-2.3899999999999864,0.066,0.026,0.02
2,31.80000000000001,-7.6200000000000045,0.05,0.023,0.018
3,121.19999999999999,-3.589999999999975,0.045,0.021,0.0
4,158.85000000000002,-5.909999999999968,0.036,0.02,0.0
5,177.11,-7.609999999999957,0.052,0.022,0.023
6,205.43,-8.399999999999977,0.055,0.026,0.036
7,219.66000000000003,-9.029999999999973,0.048,0.026,0.018
8,232.22000000000003,-7.9599999999999795,0.059,0.026,0.016
9,242.45999999999998,-10.419999999999959,0.05,0.027,0.014
