temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.044,0.021,0.0
1,-9.860000000000014,-6.689999999999998,0.048,0.021,0.018
2,-24.44999999999999,-17.980000000000018,0.046,0.023,0.029
3,-49.99000000000001,-39.120000000000005,0.049,0.023,0.053
4,-65.45999999999998,-52.99000000000001,0.049,0.028,0.034
5,-85.16,-66.75,0.047,0.027,0.036
6,-103.75,-78.84000000000003,0.035,0.027,0.026
7,-118.48999999999998,-87.18,0.03,0.032,0.026
8,-133.44,-92.87,0.039,0.038,0.028
9,-162.26999999999998,-103.45000000000005,0.046,0.031,0.033
10,-177.28,-106.76000000000005,0.047,0.028,0.02
11,-202.26999999999998,-115.5,0.068,0.033,0.036
12,-215.14999999999998,-116.09000000000003,0.068,0.026,0.016
