temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.049,0.026,0.0
1,-13.830000000000041,-10.920000000000016,0.058,0.027,0.028
2,-25.660000000000025,-28.99000000000001,0.058,0.03,0.039
3,-35.920000000000016,-37.05000000000001,0.053,0.028,0.021
4,-50.31,-49.49000000000001,0.046,0.022,0.031
5,-62.460000000000036,-61.80000000000001,0.053,0.021,0.029
6,-76.51000000000005,-74.09000000000003,0.046,0.023,0.03
7,-90.97000000000003,-89.09000000000003,0.055,0.024,0.035
8,-104.98000000000002,-101.50999999999999,0.054,0.024,0.03
9,-119.73000000000002,-112.84000000000003,0.046,0.019,0.029
10,-133.94,-126.44,0.037,0.021,0.027
11,-146.88000000000002,-136.49,0.028,0.023,0.021
12,-160.70000000000002,-144.13,0.024,0.023,0.023
13,-172.63000000000002,-150.36,0.025,0.02,0.019
14,-183.53000000000003,-156.26,0.025,0.022,0.019
15,-193.60000000000002,-161.99,0.027,0.029,0.022
16,-211.38000000000002,-169.61,0.029,0.03,0.027
17,-227.01000000000002,-176.27000000000004,0.025,0.036,0.024
18,-239.10000000000002,-184.88,0.029,0.036,0.023
19,-254.83,-193.32,0.036,0.037,0.026
20,-266.57000000000005,-198.62,0.037,0.035,0.018
