temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.049,0.025,0.0
1,2.6200000000000045,-10.740000000000009,0.057,0.03,0.022
2,2.9599999999999795,-38.64999999999998,0.043,0.025,0.055
3,4.389999999999986,-65.59999999999997,0.047,0.023,0.042
4,3.740000000000009,-82.33999999999997,0.034,0.029,0.021
5,6.889999999999986,-92.80000000000001,0.023,0.023,0.021
6,5.1299999999999955,-101.93,0.029,0.026,0.018
7,7.160000000000025,-109.11000000000001,0.027,0.024,0.015
8,8.560000000000002,-116.59999999999997,0.024,0.026,0.015
9,9.579999999999984,-122.07999999999998,0.025,0.022,0.011
