temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.033,0.02,0.0
1,-11.109999999999957,-14.579999999999984,0.051,0.024,0.032
2,-21.019999999999982,-27.74000000000001,0.05,0.025,0.029
3,-35.829999999999984,-51.46999999999997,0.049,0.02,0.051
4,-48.06999999999999,-68.25,0.043,0.019,0.037
5,-66.33999999999997,-88.57999999999998,0.032,0.019,0.047
6,-80.75999999999999,-113.03999999999996,0.045,0.021,0.052
7,-112.32999999999998,-152.97999999999996,0.026,0.022,0.0
8,-127.10999999999999,-161.64,0.027,0.025,0.025
9,-150.65999999999997,-177.64,0.025,0.025,0.0
10,-157.90999999999997,-185.44,0.024,0.023,0.018
11,-168.93999999999997,-192.57999999999998,0.027,0.026,0.025
12,-182.79999999999998,-199.57999999999998,0.023,0.032,0.022
13,-188.93999999999997,-204.95,0.023,0.038,0.013
