temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.062,0.021,0.0
1,-6.770000000000039,-9.160000000000025,0.059,0.028,0.02
2,-15.110000000000014,-19.660000000000025,0.061,0.033,0.023
3,-32.660000000000025,-38.360000000000014,0.053,0.029,0.043
4,-51.420000000000016,-63.31,0.047,0.024,0.055
5,-76.57999999999998,-90.91000000000003,0.051,0.025,0.064
6,-92.90000000000003,-110.88,0.046,0.021,0.045
7,-124.66000000000003,-143.2,0.025,0.026,0.0
8,-139.92000000000002,-155.7,0.026,0.02,0.031
9,-152.06,-164.07,0.027,0.026,0.023
10,-164.93,-174.34000000000003,0.026,0.02,0.026
11,-175.83,-184.18,0.026,0.031,0.026
12,-186.28,-192.16000000000003,0.022,0.028,0.023
13,-197.81,-200.07,0.023,0.038,0.021
