temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.022,0.021,0.0
1,-5.170000000000016,9.079999999999984,0.028,0.021,0.019
2,-2.9499999999999886,17.889999999999986,0.032,0.027,0.027
3,-4.740000000000009,30.319999999999993,0.041,0.018,0.03
4,-4.090000000000003,64.00999999999999,0.048,0.024,0.068
5,-4.800000000000011,95.31,0.048,0.027,0.063
6,-3.969999999999999,107.97000000000003,0.052,0.024,0.025
7,-3.030000000000001,122.38999999999999,0.062,0.028,0.029
8,-0.28000000000002956,135.39,0.052,0.032,0.026
9,0.7699999999999818,149.41000000000003,0.053,0.031,0.028
10,2.490000000000009,162.41000000000003,0.053,0.034,0.026
