temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.048,0.095,0.027
1,17.319999999999993,-15.080000000000041,0.077,0.118,0.037
2,30.980000000000004,-26.390000000000043,0.084,0.038,0.028
3,47.39,-39.81999999999999,0.08,0.037,0.034
4,64.91,-55.85000000000002,0.084,0.036,0.038
5,88.66999999999999,-79.96000000000004,0.071,0.029,0.056
6,113.05000000000001,-102.45000000000005,0.079,0.033,0.054
7,132.61,-122.14000000000004,0.078,0.029,0.037
8,154.61,-137.99,0.052,0.029,0.036
9,174.25,-150.22000000000003,0.048,0.021,0.034
10,195.25,-165.17000000000002,0.035,0.024,0.032
11,214.49,-171.61,0.031,0.025,0.027
12,234.64999999999998,-178.59000000000003,0.029,0.024,0.029
13,253.06,-184.62,0.03,0.026,0.026
14,277.08,-192.10000000000002,0.025,0.023,0.034
15,293.65,-198.22000000000003,0.047,0.024,0.036
16,305.49,-206.34000000000003,0.07,0.026,0.029
17,315.81,-219.10000000000002,0.079,0.024,0.029
18,325.56,-232.82,0.076,0.023,0.03
