temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.027,0.347,0.0
1,-2.079999999999984,-7.769999999999982,0.048,0.346,0.016
2,-1.8100000000000023,-16.769999999999982,0.058,0.035,0.018
3,-1.6999999999999886,-40.31,0.058,0.031,0.047
4,-4.050000000000011,-54.129999999999995,0.052,0.029,0.028
5,-3.169999999999959,-70.47999999999996,0.055,0.032,0.033
6,-5.149999999999977,-88.56,0.05,0.03,0.036
7,-6.909999999999968,-110.64999999999998,0.063,0.028,0.044
8,-8.96999999999997,-125.07999999999998,0.044,0.022,0.029
9,-11.95999999999998,-148.95,0.056,0.024,0.041
10,-13.159999999999997,-167.83999999999997,0.034,0.023,0.023
11,-11.659999999999997,-177.62,0.034,0.033,0.02
12,-14.379999999999995,-186.69,0.033,0.029,0.018
13,-15.73999999999998,-195.74,0.027,0.025,0.018
14,-18.109999999999985,-204.57,0.028,0.027,0.018
15,-19.17999999999998,-211.53999999999996,0.025,0.026,0.014
16,-19.779999999999973,-217.85999999999996,0.026,0.028,0.013
17,-22.539999999999992,-225.10999999999996,0.028,0.025,0.015
