temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.07,0.026,0.0
1,47.000000000000014,-18.69999999999999,0.072,0.033,0.0
2,66.33,-22.67999999999995,0.068,0.025,0.025
3,93.39999999999999,-36.86999999999995,0.064,0.027,0.033
4,111.11,-38.17999999999995,0.042,0.023,0.022
5,129.24,-37.599999999999966,0.052,0.022,0.023
6,147.32,-33.31999999999999,0.038,0.022,0.024
7,165.25,-36.98999999999995,0.047,0.025,0.023
8,185.42000000000002,-34.85999999999996,0.048,0.027,0.026
9,202.93,-33.75999999999999,0.053,0.018,0.022
10,222.86,-35.56999999999999,0.051,0.029,0.025
11,240.76,-34.27999999999997,0.054,0.025,0.023
12,266.0,-32.329999999999984,0.056,0.024,0.032
13,283.93,-32.61999999999995,0.063,0.03,0.023
14,299.44,-32.139999999999986,0.06,0.035,0.02
15,313.88,-31.629999999999995,0.068,0.036,0.018
16,328.62,-29.619999999999948,0.068,0.033,0.019
17,343.42,-28.92999999999995,0.067,0.035,0.019
18,356.86,-29.099999999999966,0.062,0.033,0.016
