temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.046,0.027,0.0
1,-0.13000000000002387,-9.819999999999993,0.057,0.031,0.02
2,1.5,-28.25999999999999,0.054,0.034,0.037
3,1.9299999999999784,-43.89999999999998,0.06,0.032,0.031
4,3.539999999999992,-60.50999999999999,0.053,0.029,0.033
5,5.409999999999997,-80.57999999999998,0.05,0.028,0.04
6,8.169999999999987,-102.18,0.05,0.027,0.033
7,8.069999999999993,-116.61000000000001,0.042,0.034,0.02
8,9.699999999999989,-125.86000000000001,0.033,0.031,0.019
9,12.079999999999984,-133.65999999999997,0.029,0.026,0.016
10,11.519999999999982,-140.93,0.027,0.025,0.015
11,10.319999999999993,-146.71999999999997,0.028,0.024,0.012
12,13.529999999999973,-153.94,0.029,0.027,0.015
13,13.479999999999961,-158.42000000000002,0.026,0.021,0.009
