temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.042,0.332,0.0
1,1.3699999999999761,-10.45999999999998,0.047,0.029,0.021
2,2.030000000000001,-23.44999999999999,0.051,0.028,0.026
3,0.45999999999997954,-55.47999999999996,0.051,0.027,0.064
4,-2.980000000000018,-73.91999999999996,0.044,0.027,0.037
5,-2.380000000000024,-88.56,0.041,0.022,0.029
6,-2.8400000000000034,-105.52999999999997,0.045,0.023,0.034
7,-4.780000000000001,-122.32999999999998,0.049,0.02,0.033
8,-7.740000000000009,-138.51999999999998,0.035,0.017,0.033
9,-7.8300000000000125,-158.35999999999996,0.037,0.021,0.022
10,-5.690000000000026,-168.01999999999998,0.024,0.025,0.019
11,-9.330000000000013,-176.32,0.027,0.023,0.017
12,-9.150000000000006,-183.58999999999997,0.026,0.023,0.015
13,-10.030000000000001,-191.15999999999997,0.024,0.022,0.015
14,-9.02000000000001,-204.78999999999996,0.026,0.022,0.0
