temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.046,0.026,0.0
1,5.849999999999994,8.349999999999966,0.051,0.026,0.018
2,13.58999999999999,17.110000000000014,0.051,0.026,0.02
3,26.87999999999998,27.71999999999997,0.045,0.021,0.027
4,40.17,37.71999999999997,0.049,0.017,0.026
5,69.89,63.24000000000001,0.055,0.024,0.0
6,88.61999999999999,77.20999999999998,0.059,0.023,0.045
7,102.05,99.06,0.048,0.024,0.054
8,119.3,124.75999999999999,0.045,0.022,0.056
9,150.37,172.72999999999996,0.043,0.025,0.0
10,161.32,192.41999999999996,0.056,0.024,0.042
11,174.23999999999995,209.82999999999998,0.053,0.029,0.038
12,182.89,223.68,0.062,0.032,0.03
13,189.37,231.88,0.033,0.375,0.365
