temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.04,0.016,0.0
1,15.579999999999998,8.480000000000018,0.047,0.017,0.026
2,50.23999999999998,28.099999999999966,0.047,0.021,0.0
3,58.609999999999985,30.099999999999966,0.04,0.021,0.011
4,92.47,52.49000000000001,0.051,0.022,0.0
5,137.32999999999998,112.74000000000001,0.048,0.021,0.0
6,146.92,126.13999999999999,0.042,0.021,0.029
7,182.09,171.56,0.05,0.02,0.0
8,190.84,180.90999999999997,0.049,0.03,0.022
9,200.10999999999999,188.73000000000002,0.054,0.023,0.019
