temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.041,0.023,0.0
1,0.12000000000000455,-15.789999999999964,0.05,0.03,0.032
2,2.1200000000000045,-36.23999999999995,0.051,0.029,0.041
3,2.009999999999991,-53.39999999999998,0.053,0.028,0.034
4,3.240000000000009,-76.15999999999997,0.058,0.027,0.045
5,2.7099999999999795,-96.56,0.042,0.024,0.04
6,2.1499999999999773,-115.44,0.061,0.02,0.038
7,0.8000000000000114,-138.52999999999997,0.055,0.023,0.037
8,-3.1100000000000136,-154.64,0.034,0.024,0.021
9,-4.680000000000007,-165.39,0.027,0.029,0.022
10,-5.509999999999991,-175.07999999999998,0.028,0.021,0.019
11,-2.170000000000016,-183.57999999999998,0.022,0.023,0.018
