temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.057,0.017,0.0
1,-81.19999999999999,39.94,0.031,0.02,0.0
2,-122.90000000000003,64.80000000000001,0.042,0.024,0.0
3,-143.8,77.13,0.039,0.023,0.038
4,-163.44,91.71000000000004,0.044,0.027,0.04
5,-194.4,115.34000000000003,0.075,0.026,0.075
6,-214.86,135.96000000000004,0.071,0.026,0.049
7,-234.20000000000002,155.14000000000004,0.08,0.033,0.046
8,-254.41000000000003,171.61,0.078,0.038,0.042
9,-272.14,188.53000000000003,0.086,0.04,0.04
10,-287.06,201.21000000000004,0.068,0.137,0.119
