temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.064,0.027,0.0
1,-8.29000000000002,-1.079999999999984,0.059,0.033,0.011
2,-19.49000000000001,1.2700000000000387,0.065,0.028,0.015
3,-28.180000000000007,-0.8499999999999659,0.061,0.027,0.012
4,-39.28000000000003,1.7200000000000273,0.058,0.027,0.014
5,-53.639999999999986,3.080000000000041,0.063,0.023,0.018
6,-64.14999999999998,1.2600000000000477,0.052,0.025,0.014
7,-79.91000000000003,0.28000000000002956,0.061,0.025,0.02
8,-90.61000000000001,3.3500000000000227,0.042,0.023,0.015
9,-105.92000000000002,2.6300000000000523,0.047,0.027,0.019
10,-123.73000000000002,0.2300000000000182,0.055,0.027,0.023
11,-141.64999999999998,1.3600000000000136,0.054,0.023,0.023
12,-176.0,0.6000000000000227,0.054,0.026,0.0
13,-195.08,-0.6399999999999864,0.052,0.027,0.024
14,-214.68,-2.359999999999957,0.037,0.022,0.025
15,-234.59,-5.339999999999975,0.064,0.031,0.029
16,-254.23000000000002,3.080000000000041,0.07,0.028,0.03
17,-275.84000000000003,10.310000000000002,0.062,0.028,0.031
18,-315.76,17.970000000000027,0.075,0.029,0.0
19,-334.0,22.190000000000055,0.075,0.031,0.025
20,-353.25,24.860000000000014,0.067,0.03,0.025
