temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.045,0.099,0.029
1,13.409999999999997,-12.409999999999968,0.072,0.117,0.03
2,25.459999999999994,-22.409999999999968,0.082,0.04,0.025
3,42.620000000000005,-37.26999999999998,0.071,0.033,0.037
4,68.46,-59.56999999999999,0.07,0.032,0.054
5,93.11,-86.97999999999996,0.068,0.029,0.063
6,111.89,-106.63,0.062,0.026,0.046
7,129.42000000000002,-123.50999999999999,0.068,0.031,0.031
8,145.43,-134.56,0.053,0.022,0.026
9,162.5,-144.97999999999996,0.05,0.024,0.029
10,194.39999999999998,-167.47999999999996,0.031,0.024,0.0
11,211.82999999999998,-174.96999999999997,0.023,0.02,0.026
12,229.57,-180.99,0.025,0.024,0.025
13,246.70999999999998,-187.96999999999997,0.026,0.02,0.026
14,263.02,-193.45,0.027,0.02,0.023
15,278.16999999999996,-200.52999999999997,0.038,0.023,0.031
16,291.26,-211.28999999999996,0.058,0.025,0.04
17,300.27,-225.45,0.077,0.018,0.03
18,310.63,-241.20999999999998,0.08,0.022,0.034
19,317.66999999999996,-251.14999999999998,0.064,0.022,0.022
