temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.022,0.021,0.0
1,-1.9099999999999682,8.899999999999977,0.033,0.027,0.018
2,-2.569999999999993,17.769999999999982,0.038,0.03,0.027
3,-3.0,33.70999999999998,0.054,0.022,0.037
4,-1.169999999999959,49.68000000000001,0.049,0.027,0.032
5,-0.18999999999999773,68.56,0.054,0.03,0.038
6,1.5200000000000387,84.0,0.053,0.027,0.031
7,3.330000000000041,97.75999999999999,0.054,0.027,0.028
8,3.3100000000000023,110.52999999999997,0.062,0.032,0.026
9,5.3700000000000045,123.44999999999999,0.057,0.032,0.026
10,5.510000000000048,136.93,0.058,0.033,0.027
11,5.970000000000027,148.14999999999998,0.059,0.034,0.022
12,5.210000000000036,159.07999999999998,0.061,0.033,0.022
13,5.569999999999993,167.92000000000002,0.063,0.039,0.018
14,5.590000000000032,179.76999999999998,0.049,0.401,0.384
