temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.06,0.027,0.0
1,12.230000000000004,-3.7100000000000364,0.069,0.031,0.016
2,38.13000000000001,-11.120000000000005,0.058,0.022,0.036
3,62.760000000000005,-20.27000000000004,0.072,0.03,0.036
4,112.55,-32.93000000000001,0.041,0.02,0.0
5,136.69,-32.48000000000002,0.048,0.025,0.03
6,156.3,-31.74000000000001,0.051,0.025,0.025
7,171.24,-33.110000000000014,0.045,0.027,0.018
8,188.06,-33.74000000000001,0.054,0.028,0.021
9,198.14000000000004,-32.60000000000002,0.053,0.027,0.013
10,211.22000000000003,-33.14000000000004,0.053,0.03,0.016
11,225.28000000000003,-32.879999999999995,0.054,0.026,0.018
12,238.90000000000003,-32.10000000000002,0.052,0.023,0.017
13,255.16000000000003,-31.430000000000007,0.051,0.026,0.02
14,271.84000000000003,-31.360000000000014,0.058,0.029,0.021
15,285.26,-30.75999999999999,0.053,0.03,0.017
16,297.99,-29.340000000000032,0.051,0.03,0.017
17,310.31,-30.78000000000003,0.058,0.031,0.016
18,321.70000000000005,-31.03000000000003,0.059,0.032,0.014
19,330.84000000000003,-31.140000000000043,0.06,0.029,0.011
20,342.19,-29.900000000000034,0.063,0.032,0.014
21,349.67,-30.460000000000036,0.056,0.031,0.009
22,359.98,-28.83000000000004,0.038,0.02,0.013
