temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.023,0.021,0.0
1,-3.829999999999984,9.860000000000014,0.028,0.03,0.02
2,-3.9700000000000273,31.670000000000016,0.056,0.023,0.0
3,-3.7800000000000296,49.56,0.048,0.026,0.036
4,-5.210000000000036,74.93,0.05,0.025,0.051
5,-5.710000000000036,93.37,0.051,0.028,0.037
6,-3.990000000000009,108.68,0.054,0.03,0.031
7,-4.850000000000023,121.49000000000001,0.055,0.031,0.026
8,-5.1200000000000045,135.89999999999998,0.059,0.031,0.029
9,-6.139999999999986,149.09999999999997,0.061,0.035,0.026
10,-7.0,159.44,0.058,0.037,0.021
11,-7.090000000000032,168.14,0.063,0.034,0.017
12,-6.480000000000018,180.45999999999998,0.056,0.374,0.355
