temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.053,0.023,0.0
1,17.129999999999995,-4.3700000000000045,0.069,0.029,0.023
2,32.64,-10.180000000000007,0.074,0.027,0.023
3,49.250000000000014,-17.120000000000005,0.072,0.028,0.025
4,63.66000000000001,-21.910000000000025,0.066,0.025,0.02
5,101.67999999999999,-37.52000000000004,0.058,0.021,0.0
6,120.49,-43.27000000000004,0.05,0.023,0.022
7,139.54000000000002,-44.27000000000004,0.042,0.023,0.023
8,158.95,-40.920000000000016,0.049,0.02,0.025
9,191.52999999999997,-37.77000000000004,0.053,0.025,0.0
10,209.32999999999998,-37.710000000000036,0.044,0.022,0.022
11,226.5,-37.160000000000025,0.052,0.02,0.021
12,241.55,-32.25,0.047,0.021,0.021
13,256.46999999999997,-32.910000000000025,0.049,0.026,0.019
14,269.96999999999997,-34.55000000000001,0.053,0.025,0.017
15,283.8,-36.710000000000036,0.054,0.03,0.018
16,296.11,-34.25,0.051,0.029,0.016
17,310.12,-34.09000000000003,0.044,0.023,0.018
18,321.46,-32.379999999999995,0.054,0.023,0.015
19,332.31,-34.10000000000002,0.052,0.024,0.014
20,348.12,-35.14000000000004,0.051,0.024,0.02
21,374.74,-36.31,0.051,0.025,0.033
