temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.052,0.026,0.0
1,-12.659999999999968,3.8600000000000136,0.056,0.022,0.018
2,-26.560000000000002,4.840000000000032,0.053,0.024,0.017
3,-48.539999999999964,1.8500000000000227,0.043,0.023,0.028
4,-61.47999999999996,0.8600000000000136,0.044,0.023,0.016
5,-79.14999999999998,0.6299999999999955,0.043,0.023,0.022
6,-95.84999999999997,0.29000000000002046,0.066,0.021,0.021
7,-109.57999999999998,0.6500000000000341,0.065,0.022,0.017
8,-121.99000000000001,0.5600000000000023,0.052,0.024,0.016
9,-139.91999999999996,-0.44999999999998863,0.055,0.025,0.023
10,-153.94,2.140000000000043,0.051,0.024,0.018
11,-169.45,-0.5500000000000114,0.051,0.022,0.02
12,-184.01999999999998,-2.4599999999999795,0.056,0.026,0.019
13,-196.89999999999998,-4.659999999999968,0.05,0.027,0.017
14,-216.1,-4.149999999999977,0.059,0.03,0.026
15,-234.19,-5.5,0.072,0.031,0.025
16,-250.69,-0.5699999999999932,0.068,0.028,0.023
17,-271.01,8.430000000000007,0.07,0.029,0.031
18,-289.57,12.590000000000032,0.079,0.025,0.025
19,-301.86,17.590000000000032,0.072,0.031,0.018
