temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.046,0.02,0.0
1,31.99000000000001,13.609999999999957,0.046,0.019,0.0
2,38.920000000000016,18.029999999999973,0.035,0.02,0.012
3,71.44999999999999,34.629999999999995,0.032,0.022,0.0
4,182.38,143.12,0.04,0.02,0.0
5,190.22000000000003,152.35999999999996,0.035,0.02,0.021
6,212.51999999999998,177.82,0.041,0.024,0.0
7,222.63,187.22999999999996,0.052,0.027,0.023
8,230.63,193.16999999999996,0.062,0.028,0.016
9,235.51999999999998,199.20999999999998,0.043,0.02,0.014
