temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.05,0.467,0.022
1,-9.399999999999977,-9.029999999999973,0.053,0.03,0.022
2,-24.430000000000007,-27.339999999999975,0.06,0.027,0.041
3,-52.30000000000001,-53.90999999999997,0.039,0.021,0.064
4,-72.59999999999997,-74.40999999999997,0.055,0.026,0.048
5,-100.00999999999999,-103.52999999999997,0.043,0.02,0.068
6,-136.96999999999997,-148.14,0.048,0.021,0.0
7,-153.95999999999998,-164.47999999999996,0.037,0.033,0.036
8,-169.95999999999998,-174.39,0.032,0.03,0.031
9,-186.19,-184.7,0.036,0.033,0.029
10,-220.94,-201.23999999999995,0.044,0.032,0.0
11,-235.01999999999998,-205.94,0.057,0.031,0.02
12,-243.67999999999998,-212.20999999999998,0.059,0.032,0.017
13,-253.06,-215.46999999999997,0.061,0.032,0.013
