temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.045,0.024,0.0
1,-4.779999999999973,-9.439999999999998,0.054,0.027,0.02
2,-10.70999999999998,-19.17999999999995,0.06,0.033,0.021
3,-30.80000000000001,-37.11999999999995,0.052,0.029,0.044
4,-52.80000000000001,-64.75,0.055,0.024,0.062
5,-91.0,-104.0,0.042,0.019,0.0
6,-109.70999999999998,-124.94,0.049,0.027,0.048
7,-144.82,-159.82,0.023,0.021,0.0
8,-161.17,-166.91999999999996,0.021,0.023,0.025
9,-173.09,-175.7,0.027,0.023,0.023
10,-183.09,-182.46999999999997,0.021,0.023,0.019
11,-191.39,-189.76,0.022,0.027,0.021
12,-206.78,-198.57,0.02,0.028,0.026
13,-222.87,-205.97999999999996,0.023,0.032,0.025
14,-239.19,-217.91999999999996,0.026,0.04,0.031
15,-250.0,-223.31,0.024,0.041,0.017
