temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.041,0.024,0.0
1,-3.4899999999999523,-7.259999999999991,0.055,0.028,0.015
2,-14.289999999999964,-16.139999999999986,0.053,0.025,0.022
3,-42.71999999999997,-45.80000000000001,0.038,0.02,0.069
4,-69.69,-74.94999999999999,0.038,0.021,0.0
5,-86.73999999999995,-93.31,0.053,0.025,0.042
6,-126.19999999999996,-124.27999999999997,0.023,0.023,0.0
7,-138.50999999999996,-133.05,0.025,0.024,0.023
8,-158.49999999999997,-142.08999999999997,0.027,0.024,0.035
9,-173.34999999999997,-153.34999999999997,0.024,0.028,0.034
10,-208.03999999999996,-164.71999999999997,0.02,0.027,0.046
11,-216.18999999999997,-171.93,0.027,0.034,0.018
12,-225.91999999999996,-178.88,0.03,0.037,0.018
13,-242.2,-185.39999999999998,0.037,0.033,0.023
