temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.02,0.023,0.0
1,-0.44999999999998863,7.589999999999975,0.028,0.019,0.026
2,-5.4599999999999795,38.48999999999995,0.042,0.024,0.0
3,-5.659999999999968,61.56999999999999,0.041,0.018,0.046
4,-11.0,74.31,0.046,0.025,0.027
5,-11.279999999999973,83.73999999999995,0.053,0.029,0.019
6,-12.839999999999975,93.96999999999997,0.052,0.025,0.021
7,-12.560000000000002,106.79999999999995,0.054,0.022,0.026
8,-13.699999999999989,114.92999999999995,0.055,0.029,0.016
9,-14.659999999999968,125.29999999999995,0.062,0.027,0.021
10,-13.779999999999973,133.82,0.054,0.03,0.017
11,-14.259999999999991,141.85999999999996,0.044,0.026,0.016
12,-12.949999999999989,149.35999999999996,0.048,0.028,0.015
