temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.043,0.024,0.0
1,-6.300000000000011,-8.480000000000018,0.047,0.025,0.019
2,-14.870000000000005,-19.129999999999995,0.057,0.032,0.024
3,-24.460000000000036,-32.58000000000004,0.05,0.025,0.029
4,-47.73000000000002,-58.370000000000005,0.047,0.024,0.059
5,-63.75,-76.18,0.048,0.024,0.041
6,-88.92000000000002,-103.98000000000002,0.042,0.018,0.064
7,-105.54000000000002,-122.44999999999999,0.043,0.021,0.042
8,-125.98000000000002,-146.36,0.027,0.019,0.038
9,-143.36,-156.88,0.024,0.023,0.03
10,-163.06000000000003,-168.2,0.021,0.026,0.04
11,-180.97000000000003,-179.07,0.028,0.037,0.034
12,-204.72000000000003,-191.05,0.028,0.038,0.038
13,-219.73000000000002,-198.18,0.033,0.036,0.024
14,-237.32000000000002,-206.62,0.035,0.039,0.028
15,-247.67000000000002,-214.19,0.037,0.036,0.02
16,-256.96000000000004,-220.04000000000002,0.033,0.029,0.016
