temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.037,0.019,0.0
1,-6.0,-6.480000000000018,0.052,0.027,0.015
2,-15.96999999999997,-12.360000000000014,0.044,0.022,0.017
3,-63.5,-43.370000000000005,0.047,0.022,0.0
4,-94.53999999999996,-64.93,0.041,0.021,0.055
5,-153.73,-97.69,0.027,0.026,0.0
6,-183.73,-108.66000000000003,0.028,0.034,0.048
7,-214.11999999999998,-119.29000000000002,0.045,0.031,0.034
8,-230.10999999999999,-122.32,0.058,0.04,0.021
9,-251.34999999999997,-124.99000000000001,0.068,0.03,0.027
10,-258.65999999999997,-127.32,0.073,0.031,0.01
