temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.059,0.026,0.0
1,-26.439999999999998,1.6800000000000068,0.059,0.026,0.032
2,-82.15000000000003,0.9199999999999591,0.037,0.018,0.069
3,-125.84000000000003,1.8899999999999864,0.043,0.024,0.055
4,-161.61,2.1100000000000136,0.044,0.022,0.046
5,-191.83,1.0199999999999818,0.043,0.025,0.038
6,-216.69000000000003,-0.06999999999999318,0.05,0.026,0.033
7,-246.27,3.349999999999966,0.072,0.024,0.044
8,-274.98,16.379999999999995,0.067,0.03,0.044
9,-306.65000000000003,30.099999999999966,0.074,0.031,0.049
10,-334.73,38.64999999999998,0.088,0.034,0.041
11,-359.51,45.50999999999999,0.074,0.036,0.034
