temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.025,0.02,0.0
1,-20.310000000000002,8.349999999999966,0.025,0.029,0.03
2,-60.089999999999975,29.629999999999995,0.042,0.022,0.077
3,-91.88999999999999,52.799999999999955,0.055,0.027,0.063
4,-122.16999999999999,75.70999999999998,0.056,0.032,0.066
5,-148.07,96.89999999999998,0.072,0.03,0.073
6,-170.48,123.16999999999996,0.086,0.037,0.06
7,-191.16,147.93,0.082,0.041,0.057
8,-207.39999999999998,164.07,0.09,0.194,0.038
9,-216.14,174.45999999999998,0.064,0.183,0.023
