temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.035,0.018,0.0
1,-32.15999999999997,22.569999999999993,0.054,0.017,0.0
2,-38.49000000000001,35.74000000000001,0.061,0.019,0.028
3,-53.44999999999999,56.40999999999997,0.058,0.018,0.036
4,-85.38,75.88999999999999,0.025,0.025,0.0
5,-98.58999999999997,81.63999999999999,0.025,0.021,0.02
6,-120.27999999999997,89.44999999999999,0.024,0.019,0.031
7,-160.32,106.61000000000001,0.047,0.023,0.0
8,-201.67,129.05,0.045,0.023,0.0
9,-222.25,142.89999999999998,0.058,0.029,0.052
10,-242.94,162.52999999999997,0.061,0.027,0.05
11,-263.52,182.76,0.071,0.025,0.048
12,-282.46,201.43,0.078,0.032,0.045
13,-302.85,220.46999999999997,0.072,0.035,0.046
14,-322.79999999999995,237.24,0.085,0.042,0.042
15,-339.12,250.82,0.076,0.13,0.034
