temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.038,0.02,0.0
1,0.2400000000000091,-8.189999999999998,0.065,0.031,0.016
2,1.0600000000000023,-17.04000000000002,0.052,0.028,0.018
3,-1.0299999999999727,-32.860000000000014,0.053,0.029,0.032
4,-0.9699999999999704,-57.69999999999999,0.054,0.034,0.05
5,-2.509999999999991,-87.84000000000003,0.048,0.03,0.06
6,-3.2799999999999727,-108.79000000000002,0.052,0.025,0.042
7,-6.759999999999991,-130.95,0.052,0.022,0.043
8,-9.689999999999998,-153.06,0.045,0.026,0.026
9,-10.269999999999982,-171.13,0.032,0.033,0.036
10,-14.939999999999998,-197.41000000000003,0.023,0.023,0.0
11,-15.969999999999999,-207.39999999999998,0.032,0.024,0.02
12,-15.869999999999976,-217.31,0.024,0.025,0.02
13,-16.50999999999999,-222.95999999999998,0.029,0.026,0.011
14,-16.589999999999975,-230.86,0.019,0.019,0.016
