temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.059,0.03,0.0
1,21.179999999999993,-4.300000000000011,0.057,0.027,0.027
2,44.36999999999999,-12.5,0.056,0.023,0.033
3,97.77,-33.660000000000025,0.068,0.028,0.0
4,115.39999999999999,-37.74000000000001,0.051,0.026,0.021
5,134.48000000000002,-38.76999999999998,0.049,0.022,0.024
6,158.51,-37.920000000000016,0.05,0.027,0.03
7,175.8,-37.5,0.042,0.025,0.021
8,193.75,-37.379999999999995,0.057,0.02,0.022
9,211.85000000000002,-31.779999999999973,0.05,0.021,0.025
10,230.11,-32.75,0.052,0.028,0.023
11,249.41000000000003,-30.29000000000002,0.045,0.023,0.025
12,265.65000000000003,-27.769999999999982,0.047,0.025,0.021
13,282.24,-29.149999999999977,0.063,0.028,0.021
14,299.07,-25.44999999999999,0.05,0.027,0.022
15,309.54,-22.420000000000016,0.056,0.03,0.015
16,321.76,-23.720000000000027,0.063,0.035,0.016
17,333.33000000000004,-22.49000000000001,0.056,0.032,0.015
18,344.95,-22.519999999999982,0.057,0.03,0.015
19,355.58000000000004,-23.230000000000018,0.054,0.031,0.013
20,368.05,-22.129999999999995,0.052,0.024,0.016
