temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.043,0.019,0.0
1,-3.169999999999959,-9.259999999999991,0.057,0.027,0.019
2,-12.729999999999961,-16.160000000000025,0.045,0.023,0.018
3,-28.739999999999952,-29.0,0.047,0.021,0.033
4,-53.21999999999997,-51.72000000000003,0.041,0.022,0.055
5,-73.14999999999998,-74.56,0.035,0.02,0.037
6,-103.46999999999997,-95.93,0.024,0.027,0.054
7,-121.42999999999998,-107.37,0.028,0.028,0.032
8,-137.18999999999997,-116.92000000000002,0.031,0.029,0.029
9,-154.90999999999997,-125.50999999999999,0.027,0.042,0.034
10,-173.42999999999998,-135.72000000000003,0.028,0.048,0.031
11,-189.10999999999999,-141.49,0.029,0.047,0.023
12,-199.17,-145.10000000000002,0.03,0.042,0.014
