temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.929,0.475,0.0
1,-53.31999999999999,296.19,0.021,0.021,0.0
2,-59.920000000000016,298.02000000000004,0.025,0.022,0.009
3,-96.03999999999996,315.42,0.028,0.02,0.0
4,-121.25,345.1,0.052,0.022,0.0
5,-149.48,377.59000000000003,0.043,0.022,0.0
6,-160.58999999999997,389.14000000000004,0.05,0.024,0.027
7,-171.67999999999998,403.42,0.047,0.027,0.032
8,-182.33999999999997,412.91,0.054,0.031,0.023
9,-189.6,421.40000000000003,0.062,0.031,0.023
10,-196.89999999999998,430.73,0.07,0.031,0.024
11,-205.32999999999998,443.47,0.058,0.026,0.028
