temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.02,0.021,0.0
1,-17.100000000000023,7.149999999999977,0.024,0.021,0.011
2,-31.610000000000014,13.939999999999998,0.027,0.022,0.023
3,-46.14000000000004,21.41999999999996,0.029,0.024,0.024
4,-62.75,28.029999999999973,0.036,0.028,0.029
5,-75.64000000000004,39.90999999999997,0.047,0.023,0.031
6,-88.29000000000002,54.20999999999998,0.056,0.022,0.033
7,-105.42000000000002,68.61000000000001,0.053,0.027,0.037
8,-117.01000000000002,81.01999999999998,0.053,0.029,0.029
9,-132.02,95.47999999999996,0.057,0.029,0.042
10,-140.97000000000003,106.95999999999998,0.069,0.031,0.031
11,-151.71,122.95999999999998,0.081,0.034,0.035
12,-159.61,133.71999999999997,0.083,0.031,0.024
13,-165.69000000000003,145.44,0.067,0.031,0.025
