temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.069,0.121,0.032
1,16.909999999999997,-16.22999999999996,0.079,0.039,0.039
2,32.91,-30.71999999999997,0.072,0.035,0.035
3,51.360000000000014,-48.99000000000001,0.075,0.036,0.043
4,71.9,-72.08999999999997,0.074,0.031,0.053
5,101.87,-101.12,0.068,0.029,0.061
6,135.03,-131.32,0.052,0.024,0.057
7,153.5,-144.82999999999998,0.045,0.019,0.032
8,172.7,-157.56,0.033,0.027,0.03
9,191.28,-166.26,0.029,0.029,0.029
10,210.28,-173.15999999999997,0.029,0.023,0.027
11,227.73,-181.34999999999997,0.026,0.024,0.027
12,245.17,-187.14999999999998,0.024,0.025,0.025
13,262.15999999999997,-195.46999999999997,0.042,0.029,0.042
14,274.47,-205.32999999999998,0.065,0.025,0.033
15,286.41999999999996,-222.58999999999997,0.078,0.023,0.038
