temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.027,0.021,0.0
1,-18.99000000000001,3.1899999999999977,0.02,0.022,0.025
2,-48.54000000000002,14.699999999999989,0.035,0.02,0.052
3,-80.38,30.060000000000002,0.054,0.028,0.053
4,-113.91999999999999,56.31,0.051,0.025,0.07
5,-136.35999999999999,72.35000000000002,0.052,0.028,0.047
6,-155.79,88.08000000000004,0.069,0.032,0.054
7,-172.23999999999998,106.52000000000004,0.084,0.035,0.042
8,-190.23999999999998,125.69999999999999,0.083,0.037,0.045
9,-200.84,138.3,0.088,0.042,0.029
10,-213.85999999999999,150.64000000000004,0.087,0.043,0.03
11,-223.15,161.93,0.088,0.044,0.025
