temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.053,0.017,0.0
1,4.8999999999999915,5.420000000000016,0.044,0.016,0.012
2,17.11999999999999,17.349999999999966,0.048,0.018,0.028
3,33.0,28.430000000000007,0.041,0.019,0.03
4,48.66,39.19,0.046,0.019,0.029
5,73.32999999999998,62.139999999999986,0.063,0.024,0.0
6,89.44,78.69,0.053,0.021,0.049
7,99.72,96.55000000000001,0.055,0.029,0.04
8,109.62,113.34999999999997,0.038,0.02,0.036
9,130.14,149.49,0.038,0.022,0.0
10,139.73999999999998,163.64,0.044,0.024,0.031
11,153.47,183.40999999999997,0.051,0.027,0.043
12,160.03,194.67000000000002,0.045,0.029,0.024
13,167.93999999999997,206.32,0.053,0.031,0.025
14,173.09,212.26,0.049,0.027,0.014
