temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.057,0.02,0.0
1,9.590000000000003,5.819999999999993,0.048,0.02,0.017
2,12.75,11.610000000000014,0.045,0.018,0.012
3,29.590000000000003,23.04000000000002,0.051,0.018,0.031
4,44.00999999999999,31.129999999999995,0.049,0.017,0.024
5,51.06,39.69,0.055,0.023,0.019
6,74.22999999999999,56.26999999999998,0.045,0.02,0.0
7,99.58000000000001,72.88999999999999,0.058,0.024,0.0
8,108.47,90.94999999999999,0.045,0.022,0.042
9,130.64000000000001,125.34999999999997,0.047,0.026,0.0
10,143.83,141.38,0.043,0.022,0.036
11,154.03,160.90999999999997,0.042,0.024,0.041
12,164.35999999999999,174.0,0.057,0.024,0.029
13,173.54,185.94,0.055,0.029,0.026
14,180.28,195.96999999999997,0.054,0.03,0.022
15,185.71,204.36,0.055,0.027,0.018
