temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.024,0.022,0.0
1,-2.3000000000000114,7.729999999999961,0.027,0.025,0.016
2,-2.3500000000000227,17.810000000000002,0.025,0.026,0.02
3,-3.25,26.860000000000014,0.031,0.029,0.025
4,-3.7900000000000205,39.889999999999986,0.051,0.025,0.034
5,-2.7799999999999727,67.75,0.053,0.03,0.056
6,-2.579999999999984,89.89999999999998,0.057,0.029,0.044
7,-2.509999999999991,106.07999999999998,0.055,0.028,0.033
8,-2.8600000000000136,120.66999999999996,0.061,0.032,0.029
9,-2.319999999999993,132.5,0.059,0.035,0.024
10,-2.230000000000018,143.78999999999996,0.059,0.029,0.023
11,-2.9700000000000273,155.88,0.057,0.034,0.024
12,-3.2900000000000205,164.77999999999997,0.059,0.034,0.018
13,-3.3799999999999955,178.78999999999996,0.067,0.037,0.028
