temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.045,0.023,0.0
1,-4.78000000000003,-5.819999999999993,0.048,0.022,0.013
2,-9.939999999999998,-15.099999999999966,0.054,0.028,0.02
3,-17.220000000000027,-25.909999999999968,0.052,0.028,0.023
4,-27.829999999999984,-45.02999999999997,0.044,0.019,0.04
5,-43.00999999999999,-52.5,0.036,0.02,0.024
6,-78.47000000000003,-91.39999999999998,0.045,0.018,0.0
7,-94.63999999999999,-109.23000000000002,0.035,0.02,0.04
8,-130.05,-137.54000000000002,0.024,0.026,0.0
9,-173.05,-165.59999999999997,0.027,0.021,0.0
10,-184.03,-172.79000000000002,0.022,0.026,0.025
11,-193.74,-176.45,0.023,0.031,0.014
12,-204.8,-182.36,0.023,0.034,0.018
13,-215.96,-187.57,0.025,0.041,0.017
14,-222.94,-190.73000000000002,0.025,0.037,0.011
