temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.024,0.029,0.0
1,5.349999999999994,5.6200000000000045,0.022,0.037,0.013
2,64.85,60.69,0.026,0.02,0.0
3,88.72,100.09000000000003,0.04,0.02,0.0
4,97.08000000000001,118.36000000000001,0.046,0.025,0.038
5,107.60999999999999,135.16000000000003,0.049,0.019,0.036
6,115.92999999999998,151.26,0.042,0.021,0.034
7,123.00000000000003,163.31,0.047,0.024,0.026
8,132.76000000000002,177.92000000000002,0.052,0.03,0.032
9,142.34,187.55,0.059,0.029,0.023
10,150.08,198.22000000000003,0.056,0.034,0.023
11,157.53,207.40000000000003,0.06,0.031,0.021
12,163.28,216.48000000000002,0.055,0.029,0.02
