temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.041,0.117,0.0
1,11.340000000000003,-11.819999999999993,0.071,0.134,0.028
2,21.209999999999994,-22.660000000000025,0.081,0.037,0.025
3,40.14999999999999,-37.160000000000025,0.076,0.037,0.037
4,52.55,-49.93000000000001,0.069,0.031,0.029
5,65.32000000000001,-63.76999999999998,0.076,0.032,0.032
6,79.94000000000001,-79.62,0.071,0.031,0.037
7,99.74999999999999,-101.0,0.079,0.03,0.049
8,112.17999999999999,-115.51999999999998,0.068,0.025,0.029
9,128.76999999999998,-131.74,0.064,0.028,0.033
10,139.76999999999998,-139.42000000000002,0.039,0.023,0.02
11,162.07,-157.45,0.047,0.019,0.038
12,176.43,-167.74,0.027,0.025,0.024
13,190.72999999999996,-173.60000000000002,0.026,0.031,0.021
14,202.65999999999997,-180.06,0.026,0.023,0.02
15,227.49,-190.76999999999998,0.026,0.027,0.038
16,237.58999999999997,-195.72000000000003,0.022,0.023,0.016
17,255.52999999999997,-202.57,0.031,0.026,0.033
18,268.93,-216.67000000000002,0.054,0.018,0.049
