temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.041,0.02,0.0
1,-13.870000000000005,-9.120000000000005,0.062,0.037,0.025
2,-38.22000000000003,-28.819999999999993,0.056,0.024,0.05
3,-70.31,-52.25,0.048,0.023,0.062
4,-106.47000000000003,-78.38,0.045,0.025,0.069
5,-144.61,-110.69,0.043,0.024,0.064
6,-177.90000000000003,-130.86,0.039,0.029,0.065
7,-208.43000000000004,-142.42000000000002,0.049,0.033,0.036
8,-235.06000000000003,-151.14999999999998,0.056,0.026,0.038
9,-251.52000000000004,-154.01999999999998,0.069,0.029,0.021
