temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.064,0.098,0.031
1,18.629999999999995,-16.200000000000045,0.09,0.039,0.04
2,38.650000000000006,-35.01000000000005,0.087,0.04,0.045
3,59.66,-54.83000000000004,0.081,0.037,0.047
4,78.24000000000001,-74.09000000000003,0.078,0.032,0.045
5,107.16999999999999,-103.05000000000001,0.077,0.029,0.068
6,135.14,-132.62,0.071,0.034,0.049
7,169.65,-159.20000000000005,0.042,0.028,0.052
8,198.66000000000003,-168.49,0.037,0.025,0.041
9,214.44,-175.32000000000005,0.024,0.025,0.024
10,241.76999999999998,-185.24,0.029,0.029,0.04
11,266.02,-192.20000000000005,0.023,0.025,0.034
12,277.89,-198.43,0.046,0.025,0.026
13,292.51,-209.04000000000002,0.068,0.027,0.038
