temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.025,0.02,0.0
1,-18.039999999999992,8.5,0.039,0.022,0.031
2,-33.25999999999999,23.779999999999973,0.044,0.022,0.037
3,-51.12999999999997,31.819999999999993,0.05,0.025,0.028
4,-74.18999999999997,54.41999999999996,0.051,0.024,0.074
5,-93.96999999999997,73.69999999999999,0.072,0.026,0.046
6,-106.11999999999998,89.59999999999997,0.056,0.025,0.035
7,-120.62999999999997,106.0,0.07,0.028,0.038
8,-130.35999999999999,118.19,0.081,0.038,0.028
9,-139.87999999999997,128.03999999999996,0.088,0.04,0.023
