temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.046,0.021,0.0
1,-13.010000000000048,-0.5999999999999659,0.052,0.022,0.016
2,-33.04000000000002,-0.18000000000000682,0.053,0.021,0.025
3,-67.65000000000003,-2.419999999999959,0.051,0.025,0.043
4,-111.69,-2.349999999999966,0.05,0.022,0.0
5,-125.56,-2.5399999999999636,0.048,0.024,0.017
6,-152.12,-4.199999999999989,0.06,0.019,0.033
7,-176.98000000000002,-4.319999999999993,0.042,0.021,0.032
8,-205.63000000000002,-5.539999999999964,0.052,0.026,0.036
9,-231.11,-5.149999999999977,0.048,0.026,0.035
10,-260.66,1.2900000000000205,0.069,0.03,0.046
11,-292.24,13.29000000000002,0.072,0.028,0.046
12,-316.66,25.28000000000003,0.064,0.022,0.039
13,-332.01,28.0,0.063,0.027,0.02
14,-347.77000000000004,25.670000000000016,0.053,0.026,0.021
