temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.056,0.023,0.0
1,-25.639999999999986,4.110000000000014,0.055,0.024,0.031
2,-50.55000000000001,-0.6399999999999864,0.051,0.021,0.033
3,-90.13,-2.75,0.051,0.019,0.05
4,-123.31,-2.4399999999999977,0.05,0.024,0.041
5,-147.52000000000004,-0.37999999999999545,0.048,0.026,0.031
6,-173.97,0.5400000000000205,0.046,0.023,0.034
7,-230.26000000000002,4.600000000000023,0.07,0.028,0.0
8,-260.74,18.0,0.068,0.03,0.047
9,-289.16,31.090000000000032,0.064,0.026,0.044
10,-312.3,37.34000000000003,0.061,0.025,0.032
